Username,Tweet,Timestamp
@ZeeNews,"इंडिया की जीत के नारे, पत्थर क्यों मारे ?
दंगा गैंग की नफरत के 10 सबूत
इंदौर के बवालियों को पहचानिए LIVE

Zee News पर फायरब्रांड डिबेट LIVE 
@ramm_sharma
 

#TeamIndia #ChampionsTrophy2025 #IndoreClash | #ZeeNews",2025-03-10T04:30:58.000Z
@wa_mtu47630,"Sasa our employers will start heckling us na hata wao wanaona tu
#ChampionsTrophy2025",2025-03-10T04:33:54.000Z
@ietrending,"Sunil Gavaskar celebrates India’s Champions Trophy win with child-like dance: ‘What a fit guy’. Watch

#viral #ViralVideos #SunilGavaskar #ChampionsTrophy2025",2025-03-10T04:40:35.000Z
@speaktostar,"सफलता का कोई छोटा रास्ता नहीं होता, परिश्रम ही सफलता की कुंजी है। #ChampionsTrophy2025 #RohitSharma𓃵",2025-03-10T04:42:46.000Z
@savenat02102683,"#LIVE | इंडिया की जीत का जश्न..क्यों मस्जिद के बाहर जंग?

टीम इंडिया 'चैंपियन'...किसे नापसंद...किसको जलन?

#ChampionsTrophyFinal #INDvsNZ #ChampionsTrophy2025 #ICCChampionsTrophy #TeamIndia #ViratKohli #RohitSharma",2025-03-10T04:30:54.000Z
@Prakashx18,"RO-KO  
#ChampionsTrophy2025",2025-03-10T04:42:42.000Z
@DevilGodjila,"#ChampionsTrophy2025 
#TeamIndia 
#ChampionsTrophyFinal 
Congratulations TEAM INDIA",2025-03-10T04:31:34.000Z
@BattaKashmiri,"The Winning Shot  

#ChampionsTrophy2025 
#INDvNZ",2025-03-10T04:25:29.000Z
@ajinkya_rt,"Rohit Kuldeep 
.
.
#kuldeepyadav #RohitSharma𓃵 #ChampionsTrophy2025 #indvsnzfinal #INDvNZFinal #NewZealand #India",2025-03-10T04:26:33.000Z
@MESSIXCR777,"Finally Kl Rahul has an ICC Trophy 
#ChampionsTrophy2025 #KlRahul",2025-03-10T04:31:19.000Z
@SatyaPande42990,"#ChampionsTrophy2025
#ChampionsTrophy 
#sstvi 
#LaCasaDelLosFamosoCol 
#ChampionsTrophyFinal",2025-03-10T04:35:55.000Z
@StarSportsIndia,"Dominance level  RO-KO! 

#ChampionsTrophyOnJioStar #INDvNZ #ChampionsTrophy2025",2025-03-10T04:30:01.000Z
@TheAllr0under,"Shubman Gill's father doing Bhangra with Rishabh Pant. 

#ChampionsTrophy2025 #TeamIndia",2025-03-10T04:41:16.000Z
@iamsuds98,"Shreyas Iyer won the Champions Trophy as the highest run getter for team India 
#ChampionsTrophy2025",2025-03-10T04:35:15.000Z
@TheGreatIn53371,#ChampionsTrophy2025 #ChampionsTrophy #India,2025-03-10T04:35:35.000Z
@MukeeDaa,"Champion  trophy  2025
#ChampionsTrophy 
#ChampionsTrophy2025 
#HardikPandya 
#RoKo",2025-03-10T04:38:11.000Z
@abpnadu,"சாம்பியன்ஸ் டிராபியை வென்ற இந்தியா - முகமது ஷமியின் தாய் காலில் விழுந்து ஆசிப்பெற்ற விராட் கோலி!

#INDvNZ #NZvIND #MohammedShami #Shami  #viratkolhi #ChampionsTrophy2025 #ChampionsTrophy #CT2025 #ChampionsTrophyFinal #ABPNadu",2025-03-10T04:26:14.000Z
@08anujmishra,"Congratulations to Team India on clinching a stunning victory in the ICC #ChampionsTrophy2025. Your fiery energy and unassailable dominance on the pitch made the nation proud, setting a new benchmark for cricketing excellence.

May you always come off with flying colors.",2025-03-10T04:27:22.000Z
@DeepaG634501,"Ab in logon par daya ata h  

#ChampionsTrophy2025 
#cha",2025-03-10T04:31:14.000Z
@DHIMAN_HJKS,"जब देश का मुखिया एनर्जेटिक होता है तो देश के लोग भी एनर्जी से भरे होते हैं. 
#ChampionsTrophy2025 
#narendramodiji",2025-03-10T04:42:30.000Z
@satish_kumar_43,"रोहित शर्मा ने केक काटा 

ओर जीत का जश्न मनाया 

#ChampionsTrophy2025 
#INDvsNZ",2025-03-10T04:41:43.000Z
@NeerajRoyKumar,#ChampionsTrophy2025,2025-03-10T04:38:00.000Z
@UgramYoddha,"चैंपियंस ट्रॉफी में भारत की जीत का जश्न मना रहे थे लोग, अल्लाह-हू-अकबर चिल्लाती भीड़ ने कर दिया हमला: महू में आगजनी-पत्थरबाजी के बाद बुलानी पड़ी सेना. https://hindi.opindia.com/?p=1168105
#Indore #ChampionsTrophy #ChampionsTrophy2025",2025-03-10T04:28:16.000Z
@Akhil1305_v,"""one of the greats of the modern game..virat kohli""
#ViratKohli𓃵
#ChampionsTrophy2025",2025-03-10T04:43:26.000Z
@IshaAnnaNagar1,"Remarkable victory by Team Bharat to win the ICC #ChampionsTrophy2025! Third-time champions! The nation is celebrating resilience, skill, and commitment. A proud moment for India and all cricket lovers worldwide! ",2025-03-10T04:27:51.000Z
@PLforIndia,"Same energy 
Hardik Pandya  Bruno Fernandes

#ChampionsTrophy2025 #INDvsNZ",2025-03-10T04:30:04.000Z
@dnsnews24,"जिस दिन से चला हूँ मेरी मंज़िल पे नज़र है, इन आँखों ने कभी मील का पत्थर नहीं देखा’-बशीर बद्र #INDvsNZ #ChampionsTrophy2025",2025-03-10T04:31:31.000Z
@AlibinlulikaBap,"Axar patel should groom as a batter 
Give him a chance at no 3 or 4 in bilateral to express their potential #ChampionsTrophy2025 #ChampionsTrophy 
Unsung hero 
@vikrantgupta73",2025-03-10T04:30:25.000Z
@ndtvindia,"जीत के जश्न पर पुलिस का डंडा!

चैंपियंस ट्रॉफी 2025 में भारत की जीत के बाद देशभर में जश्न मना, लेकिन तेलंगाना से लाठीचार्ज का वीडियो सामने आया.

#ChampionsTrophy2025 | #India | #Telangana",2025-03-10T04:27:59.000Z
@Mustang_solana,"If you support  me I support you $BOI 

COMMENT = COMMENT 
LIKE = LIKE 
RT = RT
@Boithebear
Comment for good newzzzz

IS THAT SIMPLE ",2025-03-10T04:26:32.000Z
@jodhpurwale,"Fat Rohit Sharma as captain 
-Age : 37 years 
-ICC trophy wins : 02

Fit Rahul Gandhi as captain 
-Age : 54 years
-Loksabha election win : Zero
#ChampionsTrophy2025 #महादेवशिव #RohitSharma #StopAurangzeb #PKMKBForever #PKMKB #ChampionsTrophy2025 #StupidMoment #Dhanashree #INDvsNZ",2025-03-10T04:36:17.000Z
@ibn_e_yousuf_,"""نہ پتھر اٹھا کر پہاڑوں پر چڑھے نہ ٹریننگ فوج سے لی،
محنت اور لگن سے کھیلیں چمپئین بنے۔""

اپنے عوام کو خوشی کیسے دیتے ہیں یہ کوئی انڈین ٹیم سے پوچھے۔ بہت اچھا کھیلے بہت مبارک ہو پڑوسیوں.

#ChampionsTrophy2025
champions trophy 2025",2025-03-10T04:28:05.000Z
@ShubhamBalyian,If people doubt you come back stronger than before KL and Hardik is the best example of unbelievable comeback they do what they can now their haters appreciate their work and attitude towards their work #ChampionsTrophy2025,2025-03-10T04:35:07.000Z
@ChakrInnovation,"Champions rise, and India shines once again!  India conquers the ICC Champions Trophy 2025, defeating New Zealand by 4 wickets to claim their third title! 

#ChampionsTrophy2025 #IndiaWins #ChampionSpirit #Cricket #VictoryRoars #ICC #BCCI #Wellplayed #India",2025-03-10T04:34:19.000Z
@CNNnews18,"Yuzvendra Chahal spotted watching Champions Trophy final with RJ Mahvash sparking dating rumours 

#ChampionsTrophy2025 #ChampionsTrophy #yuzvendrachahal #chahal #RJMahvash",2025-03-10T04:39:18.000Z
@News1IndiaTweet,"#ChampionsTrophy 

New Zealand के रचिन रविंद्र ने जीता मैन ऑफ द टूर्नामेंट अवॉर्ड

#ChampionsTrophy2025 | #INDvsNZ | #RohitSharma #ViratKohli | #ChampionsTrophy | #RachinRavindra #ChampionsTrophyFinal | #ManOfTheTournament
 
INDIA WON | ViratKohli | टीम इंडिया | भारतीय क्रिकेट",2025-03-10T04:28:18.000Z
@drsurendrajar,Shama’s shamelessness amid the #ChampionsTrophy2025,2025-03-10T04:28:47.000Z
@Cosmos_Siliguri," CHAMPIONS! 
Congratulations Team India on a spectacular victory in the ICC Champions Trophy 2025! 
A moment of pride for every cricket fan! 
#TeamIndia #ChampionsTrophy2025 #Victory",2025-03-10T04:41:44.000Z
@polarity24,"Another jewel added to the ... A well deserving and long awaited victory for the Indian Mens National Cricket Team 
Every player had some contribution for the victory in one or the other match...
CONGRATULATIONS 
#ChampionsTrophy2025 
#indvsnzfinal 
#ChampionsTrophyFinal",2025-03-10T04:28:40.000Z
@Just_aotherguy,"Pakistani and Haters After Watching This  
#indvsnzfinal #ChampionsTrophy2025 #RohitSharma𓃵",2025-03-10T04:29:03.000Z
@mohneou,"You will never see a Palestinian say "" I only support Israel's football team, keep politics away from sports"" But i see a lot of kashmiris who say.... 

#indvsnzfinal 
#ChampionsTrophy2025",2025-03-10T04:28:17.000Z
@WillWallace285, #ChampionsTrophy2025 #ChampionsTrophyFinal #kohli #zelena #helena #shailenzo #sstvi #zeudi #fosstotounel #timelesz #trump #LVBAG #jhope #Dior,2025-03-10T04:33:59.000Z
@Subhvichaar,"Moments to cheer
#indvsnzfinal #ChampionsTrophy2025 #ChampionsTrophy 
@imVkohli",2025-03-10T04:43:51.000Z
@StanwarSatish,"हर हर महादेव 
टीम इंडिया की शानदार जीत पर गर्व है।
टीम के साथ-साथ सभी देशवासियों को हार्दिक बधाई ‌
#ChampionsTrophy2025",2025-03-10T04:29:02.000Z
@IndiaDaily_24X7,"टीम इंडिया की जीत पर सुनील गावस्कर का डांस देख आप भी थिरक उठेंगे...

#ChampionsTrophy2025 | #SunilGavaskar | #Dance #Viralreel #Sports #IndiaDaily",2025-03-10T04:28:45.000Z
@Prof_Cheems,"Moment When Sidhu Commentary Meet Reality 

A Thread 

#INDvsNZ #ChampionsTrophy2025",2025-03-10T04:30:45.000Z
@_myselfabhi,"Last nyt was crazy 
Lessgoooo Team India, what an incredible game to watch ..... RO-KO arent gonna retire 
#ChampionsTrophy2025",2025-03-10T04:33:07.000Z
@Urmila_95,"After winning the Champions Trophy, the Indian team was given such a grand welcome at the Dubai hotel that people were left stunned. 

INDIA WON   टीम इंडिया  
#PKMKBForever #indvsnzfinal #ChampionsTrophy2025 #RohitSharma #StupidMoment
Dhanashree",2025-03-10T04:35:04.000Z
@DeepakG41017615,"Champion   
Well Done Team India 
#ChampionsTrophy2025
#ChampionsTrophy",2025-03-10T04:35:40.000Z
@ghost__ridder,#ChampionsTrophy2025Winner #ChampionsTrophy2025,2025-03-10T04:31:59.000Z
@omprakash856711,"Congratulations team india 

#ChampionsTrophy
#indvsnzfinal #RohitSharma𓃵
#ChampionsTrophy2025",2025-03-10T04:29:31.000Z
@nature_activist,"#LIVE | इंडिया की जीत का जश्न..क्यों मस्जिद के बाहर जंग?

टीम इंडिया 'चैंपियन'...किसे नापसंद...किसको जलन?

#ChampionsTrophyFinal #INDvsNZ #ChampionsTrophy2025 #ICCChampionsTrophy #TeamIndia #ViratKohli #RohitSharma",2025-03-10T04:32:17.000Z
@mdfaheem45mi,"Congratulations #TeamIndia #ChampionsTrophy2025 #RohitSharma 
@ImRo45
 @imVkohli",2025-03-10T04:33:33.000Z
@shawruok,Bc ya kub huha Kal hi to trophy jeetta  #ChampionsTrophy2025,2025-03-10T04:38:33.000Z
@RajTiwariBJYM,"दुःख की रात नींद नहीं आती, 
और सुख की रात कौन सोता है।

#ChampionsTrophy2025 #ChampionsTrophy #RohitSharma𓃵 #ViratKohli",2025-03-10T04:39:44.000Z
@middaygujarati,"વંદે ભારત: મિની વર્લ્ડ કપ પર ટીમ ઇન્ડિયાનો કબજો, ત્રીજી વાર જીતી ચૅમ્પિયન્સ ટ્રોફી

#championstrophy2025 #rohitsharma #viratkohli #championstrophy #klrahul #hardikpandya #kanewilliamson #indiancricketteam #gujaratimidday #middaygujarati 

https://gujaratimidday.com/sports-news/cricket/article/ind-vs-nz-team-india-dominates-the-mini-world-cup-win-the-champions-trophy-for-the-third-time-238609…",2025-03-10T04:29:32.000Z
@thegiant100,"استغفر الله العظيم واتوب اليه 
#السعودية #حساب_المواطن #ChampionsTrophy2025",2025-03-10T04:27:35.000Z
@ABHI_24__,"INDIA Champions Trophy Winners 
#ChampionsTrophy2025 
#ChampionsTrophyFinal",2025-03-10T04:25:32.000Z
@Thanh74087882,"Morning profit of bot trade, if you interested, message me now, install is free
#XAUUSD #ChampionsTrophy2025 #ChampionsTrophy #sstvi #LaCasaDelLosFamosoCol #BBMzansiumililo #LYKN #ChampionsTrophyFinal",2025-03-10T04:33:09.000Z
@finestyoung_G,Tulidisguise drug dealers kusambaza ngoma coz only the best killers ndo huwa actors wanoma... Prime Munga was something else. #Vom2 #VOX #sstvi #LaCasaDelLosFamosoCol #ChampionsTrophy2025 #ChampionsTrophy,2025-03-10T04:27:45.000Z
@tweetingfrmhrt,"Thank You 
@BCCI
  #RahulDravid 
@ImRo45
 and 
@GautamGambhir
  for creating this ODI team. #ChampionsTrophy2025",2025-03-10T04:37:58.000Z
@SantoshBagwe5,"गौरवशाली जीत!
भारतीय क्रिकेट टीम ने शानदार प्रदर्शन करते हुए न्यूजीलैंड को मात दी और चैम्पियंस ट्रॉफी 2025 अपने नाम की।

टीम इंडिया को ढेरों बधाइयाँ!
#ChampionsTrophy2025 #TeamIndia #AndheriEast #Mumbai",2025-03-10T04:37:55.000Z
@AnandBjp001,"#ChampionsTrophy2025
GOOD MORNING INDIA 
#ChampionsTrophy2025 
#ChampionsTrophy 
#ChampionsTrophyFinal 
@ImRo45",2025-03-10T04:36:37.000Z
@DeepakKash89911,"Congratulations India Team 
We are the Champions 
#ChampionsTrophy2025
#ChampionsTrophy #RohitSharma𓃵 #ChampionsTrophyFinal #indvsnzfinal",2025-03-10T04:30:22.000Z
@RKPAMARTHI1,"#SavitribaiPhule 
""अंतर्राष्ट्रीय महिला"" ""महान समाज""
""सावित्रीबाई फुले"" ""नारी मुक्ति आंदोलन"" ""नारी शिक्षा"" ""प्रथम महिला"" #RKBJP #MondayMotivation
#SmileOnInnocentFaces
#ChampionsTrophy #ChampionsTrophyFinal #ChampionsTrophy2025",2025-03-10T04:41:22.000Z
@Mousumi05184442,"Congratulations to Team INDIA for winning the Champions Trophy 2025 for 3rd time. 
#ChampionsTrophy2025 #Cricket",2025-03-10T04:35:07.000Z
@braveheart0052,"Post Champions Trophy scenes:
Pov: ""you either win or lun""
#ChampionsTrophy2025",2025-03-10T04:27:50.000Z
@Over_and_out1,King Kohli x KKR edit = Pure fire!  #ViratKohli #ChampionsTrophy2025,2025-03-10T04:40:36.000Z
@DrYashTiwari,"Nahh, man lyer really pulled out lyer celebration 

#INDvsNZ | #ChampionsTrophy | #ChampionsTrophy2025 | #ShreyasIyer",2025-03-10T04:40:01.000Z
@avijitkumarroy,"Congrats Team India for standing tall over the Platforms and show the world in the world stage ... what's below you (literally).
@TheRealPCB
 
@ICC
 
@BCCI
 
#icc #cricket #ipl #viratkohli #t #BCCI #india #indiancricketteam #cricketlovers 
@shoaib100mph
 
#ChampionsTrophy2025",2025-03-10T04:39:39.000Z
@HaiHiNahi,"At present this education has made the youth totally restless.
#आँखों_देखा_भगवान

#ChampionsTrophy2025 #INDvsNZ
#humanist 
#MondayMotivation

#sanewsmadhyapradesh #shorts #viralreels",2025-03-10T04:29:33.000Z
@Over_and_out1,ROHIT GURUNATH SHARMA - THE CAPTAIN.  #RohitSharma𓃵 #ChampionsTrophy2025,2025-03-10T04:41:43.000Z
@Over_and_out1,"Hitman cuts the cake in Dubai!  
#ChampionsTrophy2025 #RohitSharma𓃵",2025-03-10T04:37:56.000Z
@Uday_Yadavji,"भारत की जीत के बाद एब्दो प्रतिक्रिया है।

इसमें एक कट्टर राष्ट्रवादी है
दूसरा कट्टर जातिवादी है

कौन है,ये आत्मचिंतन का विषय है...
#ChampionsTrophy2025",2025-03-10T04:43:34.000Z
@WeTheHerd,"India won the #ChampionsTrophy2025 and this idiot can't stop thinking about Shama Mohamed, what a fuckin loser !",2025-03-10T04:34:35.000Z
@RiteshS18,"""फाइनल मैच में चहल के साथ दिखी ये लड़की, वायरल तस्वीर ने बढ़ाई हलचल!""
#yuzvendrachahal #ChampionsTrophy2025 #RJMahvash #dhanashree #iccchampionstrophy2025 #entertainment #Bollywood #viral #trending #BreakingNews‌ #chahal #ChampionsTrophyFinal",2025-03-10T04:31:34.000Z
@aslikaranaujla,"Mahol Poora Wavyyyy 
#indvsnzfinal #IndiaWins #TeamIndia #ChampionsTrophy2025 #ChampionsTrophy #RohitSharma𓃵 #ViratKohli𓃵",2025-03-10T04:29:21.000Z
@WokayHQ,"No Monday blues this time, just pure celebration!  
And while the team brought it home, we’ve been cooking up something wild too. Stay tuned! 

#Wokay #teamcollaboration #ChampionsTrophy2025 #NoMondayBlues",2025-03-10T04:37:02.000Z
@ntrkicchafan,"Ipl trophy ledu ani trolls ese lanjakodakulu vaadi modda gudandi
#ViratKohli𓃵 #ChampionsTrophy2025",2025-03-10T04:34:37.000Z
@Techsumup,"#ChampionsTrophy2025
https://whatsapp.com/channel/0029Va9DAUyLSmbWTuvLe30C…",2025-03-10T04:41:08.000Z
@Shahkar1994,"चतुर कप्तानी
एकजुटता का प्रर्दशन 
चक्रवर्ती की गुगली
स्पिनर्स की धौंस
कुलदीप की फिरकी
पंड्या पावर
अय्यर की साझेदारी
रोहित का खौफ
जड्डू का चौका 

और अंत में ऐतिहासिक जीत के साथ चैम्पियन खिताब।

कर लिया कप मुट्ठी में।",2025-03-10T04:42:43.000Z
@dibyendudeb4,Congratulations Indian Cricket Team #ChampionsTrophy2025 #ChampionsTrophy #indvsnzfinal,2025-03-10T04:42:06.000Z
@AshiishKushwha,"Namaaz, Roza And Baddua Did Not Work For The 30 Crore People Of Pakistan And Bangladesh, And India Won The Champions Trophy See The Reaction Of The Public Of Pakistan...
#ChampionsTrophy2025 #RohitSharma",2025-03-10T04:25:59.000Z
@pintu_amethi,"बहुत सटीक और बेहतरीन बोलते है आप 
और गजब की धोती भाजपाई की खोलते हैं आप 
#ChampionsTrophy2025 #ChampionsTrophy #sstvi",2025-03-10T04:27:54.000Z
@injamul2045,"https://opportunexus.com/iit-dharwad-summer-internship-2025/…

#hiring #InternationalWomensDay  #ChampionsTrophy2025",2025-03-10T04:37:32.000Z
@AanandMiss05,"Now World cup Waiting for us 
Congratulations 
#ChampionsTrophy2025",2025-03-10T04:39:43.000Z
@Ajanmemes28,"India won another icc champions trophy 2025

*Rohit Capitancy
*Gambhir Coach
*Kohli in squad

#ChampionsTrophy2025 #ChampionsTrophy #India #RohitSharma𓃵 #ChampionsTrophyFinal",2025-03-10T04:30:05.000Z
@RadioLadki,"Aaj pura India bahut ‘wo’ hai ~ Rohit Sharma

#ChampionsTrophy2025 #ChampionsTrophyFinal 
#RohitSharma𓃵",2025-03-10T04:43:01.000Z
@Mawitei1402,"Echoes of tradition: #Chawnglaizawn and the heartbeat of #Mizoram
https://indiatodayne.in/mizoram/video/echoes-of-tradition-chawnglaizawn-and-the-heartbeat-of-mizoram-1181160-2025-03-08…

#ChampionsTrophy2025
#INDvsNZ
#TeamIndia
#RohitSharma
#LYKNASIATOURxSINGAPORE
#LadyGaga",2025-03-10T04:44:02.000Z
@TheRavi_Prakash,"PUNJAB KINGS EDIT FOR VIRAT KOHLI AND ROHIT SHARMA. 
#ChampionsTrophy2025
#INDvsNZ
#RohitSharma𓃵",2025-03-10T04:42:42.000Z
@Saurabh74796928,"What is coast of Virat Kohli s 1 run?

What is coast of your future?

#ChampionsTrophy2025",2025-03-10T04:42:04.000Z
@TheRavi_Prakash,"Jatin Sapru interviewing Virat Kohli
#ChampionsTrophy2025 
#INDvsNZ",2025-03-10T04:36:21.000Z
@LokeshKing123,"Champions 

#indvsnzfinal #ViratKohli𓃵
#RohitSharma #HardikPandya
#ChampionsTrophyFinal
#ChampionsTrophy2025",2025-03-10T04:40:01.000Z
@DharojKumar,#ChampionsTrophy2025 जीतने के बाद जश्न मनाते हुए भारतीय टीम..!,2025-03-10T04:36:42.000Z
@timelesscricket,"Still in the awe of #RavindraJadeja hitting those winning runs for #India in the #ChampionsTrophy2025 , what a remarkable tournament it had been, despite few haters who have cribbed about venues. #RohitSharma #ViratKohli #kuldeepyadav #varunchakravarthy",2025-03-10T04:28:02.000Z
@cricket_news_33,"KKR EDIT FOR THE KING. 

#ChampionsTrophy2025 #ChampionsTrophy #ViratKohli",2025-03-10T04:36:38.000Z
@Tvk_Shasa,"Congrats team India
#ChampionsTrophy2025 
#ChampionsTrophy",2025-03-10T04:38:49.000Z
@indiatvnews,"टीम इंडिया की जीत के जश्न के दौरान बवाल, इंदौर के महू में जीत के जुलूस के दौरान भिड़े दो पक्ष 
 
#ChampionsTrophyFinal #INDvsNZ #ChampionsTrophy2025 #ICCChampionsTrophy #Indore #MadhyaPradesh #mahu",2025-03-10T04:38:45.000Z
@SSI__India,"Congratulations to Team India on their outstanding victory in the Champions Trophy!

Your dedication, perseverance, and teamwork have made the Entire nation proud.

Sports Science India salutes Team India's victory.

#ChampionsTrophy2025 #TeamIndia #SportsScienceIndia #Cricket",2025-03-10T04:34:36.000Z
@abhanupv,"The CHAMPION of Champions. #ChampionsTrophy2025 

#TeamIndia",2025-03-10T04:39:20.000Z
@AmitNayak47,"Beautiful Picture 
#RoKo #ChampionsTrophy2025 
#ChampionsTrophy #IndiaVsNewZealand 
#ChampionsTrophyFinal 
@ImRo45
 
@imVkohli",2025-03-10T04:42:43.000Z
@NitishK59965823,"सबसे आगे हिंदुस्तानी 
@ICC
 @PMOIndia
 @rashtrapatibhvn
 #ChampionsTrophy2025 #Indian",2025-03-10T04:29:18.000Z
@grvd,"#IndiaVsNewZealand #ChampionsTrophy2025 
#bullshit",2025-03-10T04:37:20.000Z
@vishaln27242825,"Future World 
#ChampionsTrophy2025",2025-03-10T04:34:17.000Z
@NeerajRoyKumar,#ChampionsTrophy2025,2025-03-10T04:41:41.000Z
@MayankYadavAdv,"“चैंपियंस ट्रॉफी” के फाइनल मैच में न्यूजीलैंड पर मिली ऐतिहासिक विजय पर सभी को हार्दिक बधाई और शुभकामनाएं...

#ChampionsTrophy2025",2025-03-10T04:36:17.000Z
@Kamalsaini1213,"India champions...
#ChampionsTrophy2025 
#ChampionsTrophy 
#ViratKohli𓃵",2025-03-10T04:27:38.000Z
@GurnamSaini," भारत बना चैंपियंस ट्रॉफी 2025 का विजेता! 

यह गर्व और उत्साह का पल है! टीम इंडिया ने दमदार प्रदर्शन से चैंपियंस ट्रॉफी 2025 अपने नाम कर ली! 
हर भारतीय के लिए यह ऐतिहासिक जीत यादगार रहेगी!

बधाई हो, टीम इंडिया!

#ChampionsTrophy2025
#TeamIndia",2025-03-10T04:39:20.000Z
@meme_kalakar,"Rahul bhai kabhi chilla bhi liya kro  
@klrahul
#HardikPandya #klrahul    #RachinRavindra  #INDvsNZ #ChampionsTrophyFinal  #ChampionsTrophy2025   #ShreyasIyer  #TeamIndia  #RohitSharma𓃵 #indvsnzfinal",2025-03-10T04:35:33.000Z
@DSingh4BSP,"मेहनत, धैर्य और आत्मविश्वास यही सफलता की असली कुंजी है, भारतीय क्रिकेट टीम ने यह साबित कर दिखाया। इस #ऐतिहासिक_विजय के लिए पूरी टीम और देशवासियों को ढेरों शुभकामनाए। चक दे इंडिया… चैंपियंस भारत!
@BCCI
  #INDvsNZ #ChampionsTrophy2025 #TeamIndia #Victory #Cricket",2025-03-10T04:30:27.000Z
@AMMKITWINGoffcl,"#ChampionsTrophy2025

ஐசிசி சாம்பியன்ஸ் டிராபி 2025 கிரிக்கெட் தொடரின் இறுதிப் போட்டியில் நியூசிலாந்து அணியை வீழ்த்தி சாம்பியன் பட்டத்தை வென்றிருக்கும் இந்திய அணி வீரர்கள் அனைவருக்கும் எனது மனமார்ந்த பாராட்டுகளை தெரிவித்துக் கொள்கிறேன்.

கழகப் பொதுச்செயலாளர் திரு. #TTVDhinakaran",2025-03-10T04:37:06.000Z
@goat122114,"Sidhu pajji jab se commentry main aaye hai tab se 2,2 aa chuki hai  #ChampionsTrophy2025",2025-03-10T04:37:03.000Z
@NewspointjK,"Virat Kohli kissing the Champions Trophy in the dressing room This is the second time he has laid his hands on this trophy, the first being in 2013 under the leadership of MS Dhoni.    

#TeamIndia #Victory #ChampionsTrophyFinal #INDvNZ #ChampionsTrophy2025 #ViratKohli",2025-03-10T04:28:00.000Z
@Mukeshk48967540,"पूरे टूर्नामेंट में अपराजित रह कर (बिना कोई मैच हारे) सही मायनों में एक टीम और चैंपियंस की तरह खेले और ट्रॉफी अपने नाम कर ली .. वाह बहुत खूब खेले .. हार्दिक बधाई टीम इंडिया .. बधाई पूरे देश को 

#ChampionsTrophy2025 #ChampionsTrophy #indvsnzfinal #IndiaVsNewZealand",2025-03-10T04:29:03.000Z
@ibalamurugan72,"Incredible Indian Team
#ChampionsTrophy2025 
#ChampionsTrophy 
#KamalHaasan 
#indvsnzfinal",2025-03-10T04:38:22.000Z
@KugJay,#ChampionsTrophy2025,2025-03-10T04:31:55.000Z
@ABPNews,"टीम इंडिया की शानदार जीत के बाद अक्षर पटेल के घर पर मनाया गया जश्न

http://abplive.com/live-tv
@romanaisarkhan
#AxarPatel #RohitSharma #INDvsNZ #TeamIndia #ChampionsTrophy2025",2025-03-10T04:30:41.000Z
@sharmaamit7987,भारत की जीत में उत्साहित भारतीय युवाओं की रैली पर इंदौर मध्यप्रदेश में #Ramadan    के महीने में जामा मस्जिद के पास भारत की जीत से दुःखी रोजेदारों ने हमला कर दिया। समझ नहीं आ रहा इनको किस बात की खुन्नस आई?#ChampionsTrophy2025,2025-03-10T04:37:31.000Z
@KunalCh37079569,"Jab Matter bade hote hain 

RO-KO Khade hote hain  

#RohitSharma #ViratKohli #ChampionsTrophy #ChampionsTrophy2025 #ChampionsTrophyFinal #TeamIndia #indvsnzfinal",2025-03-10T04:39:43.000Z
@Maha_Sports,"148 वर्षांत कोणी करू शकले नाही, ते रोहितने करून दाखवले!
.
.
#RohitSharma #ChampionsTrophy2025 #TeamIndia",2025-03-10T04:32:37.000Z
@arunkverma121,जियो मेरे शेर जो कहा था वही हुआ पाकिस्तान को मेमना बना दिया  #pcb #ChampionsTrophy2025 #BCCI,2025-03-10T04:36:41.000Z
@RichKettle07,"India  since 2024 :

ICC T20 World Cup 2024 ~
W, W, W, W, W, W, W, W = 8 Wins

ICC Champions Trophy 2025 ~
W, W, W, W, W = 5 Wins

- 2 Championships for Team India in just 9 months, Congratulations 
@BCCI
 ",2025-03-10T04:27:18.000Z
@BharuwaS," Champions Again! 

Congrats to Team India for winning the ICC Champions Trophy 2025! At Bharuwa Solutions, we value strategy, teamwork, and resilience. #TeamIndia  #ChampionsTrophy2025",2025-03-10T04:40:04.000Z
@OmikaK30557,"I think he's time we tell him the truth.
  Man is a sh*t sleeping around the pitch of play.

#ChampionsTrophy2025 #ChampionsTrophy #sstvi #LaCasaDelLosFamosoCol 
#ManchesterUnited",2025-03-10T04:31:12.000Z
@SMRehmaan,"India was the only team in the tournament that deserved the trophy.
In the last three men's ICC tournaments, India have won 23 out of 24 completed matches, and claimed two trophies   
#ChampionsTrophy2025 #Final #iccchampionstrophy2025 #indvsnzfinal #INDvsNZ #Shuaibrehman",2025-03-10T04:32:41.000Z
@im__chauhan99,"This is just psycho and nothing else. 

#INDvsNZ #ChampionsTrophy2025",2025-03-10T04:32:43.000Z
@ArclanticSports,"#India lifts the #ChampionsTrophy2025 after a thrilling 4-wicket win over #NewZealand! #RohitSharma's 76 led the chase, with #ShreyasIyer & #KLRahul sealing the deal. Spinners Chakaravarthy & Kuldeep kept NZ to 251.

For more news: https://arclantic.com/sports

#INDvsNZ #ARCLANTIC",2025-03-10T04:29:18.000Z
